FILE_INFO
ListSeparator=comma
DecimalSeparator=period

SESSION_INFO
TimeZone,GMT
TimeZoneOffset,+0
DateTimeFormat,dd/MM/yyyy HH:mm:ss.nnn
StartTime,27/01/2025 15:32:01.946
TimeFormat,Absolute
TimeSource,PC

DEVICE_INFO
Port,COM 5
BaseSerial,2615-1218
Address,417
ModelName,G-Link 2G
SerialNumber,2313--1431699456
FirmwareVersion,6.03

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied
Tick,Timer Tick,10Hz,,,tick,tick,,
ch1,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=236 [offset]=2028,G,G,Node Commander v2.17.0,
ch2,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=237 [offset]=1993,G,G,Node Commander v2.17.0,
ch3,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=234 [offset]=2017,G,G,Node Commander v2.17.0,
Base RSSI,Signal Strength,10Hz,result = data,,dBm,dBm,,

DATA_START
Time,Tick,ch1,ch2,ch3,Base RSSI
27/01/2025 15:32:01.946,0,-0.1313559322,-0.06329113924,-1.072649573,-67
27/01/2025 15:32:02.046,1,-0.3220338983,-0.2151898734,-1.175213675,-66
27/01/2025 15:32:02.146,2,-0.313559322,-0.2109704641,-1.179487179,-67
27/01/2025 15:32:02.246,3,-0.3262711864,-0.2194092827,-1.179487179,-67
27/01/2025 15:32:02.346,4,-0.3389830508,-0.2194092827,-1.170940171,-67
27/01/2025 15:32:02.446,5,-0.3177966102,-0.223628692,-1.175213675,-67
27/01/2025 15:32:02.546,6,-0.3389830508,-0.2109704641,-1.183760684,-65
27/01/2025 15:32:02.645,7,-0.3305084746,-0.2151898734,-1.175213675,-69
27/01/2025 15:32:02.746,8,-0.3220338983,-0.2278481013,-1.170940171,-67
27/01/2025 15:32:02.846,9,-0.3262711864,-0.2320675105,-1.170940171,-68
27/01/2025 15:32:02.946,10,-0.313559322,-0.2278481013,-1.183760684,-68
27/01/2025 15:32:03.046,11,-0.3050847458,-0.2278481013,-1.166666667,-68
27/01/2025 15:32:03.146,12,-0.3220338983,-0.2194092827,-1.170940171,-69
27/01/2025 15:32:03.246,13,-0.3093220339,-0.2151898734,-1.179487179,-69
27/01/2025 15:32:03.345,14,-0.3262711864,-0.2194092827,-1.179487179,-71
27/01/2025 15:32:03.446,15,-0.3347457627,-0.2151898734,-1.183760684,-72
27/01/2025 15:32:03.546,16,-0.3389830508,-0.223628692,-1.153846154,-70
27/01/2025 15:32:03.646,17,-0.3262711864,-0.2194092827,-1.175213675,-69
27/01/2025 15:32:03.746,18,-0.3220338983,-0.223628692,-1.170940171,-70
27/01/2025 15:32:03.845,19,-0.3262711864,-0.2151898734,-1.166666667,-71
27/01/2025 15:32:03.946,20,-0.3347457627,-0.2151898734,-1.158119658,-70
27/01/2025 15:32:04.046,21,-0.3389830508,-0.2194092827,-1.175213675,-67
27/01/2025 15:32:04.146,22,-0.3262711864,-0.2194092827,-1.162393162,-67
27/01/2025 15:32:04.245,23,-0.313559322,-0.2151898734,-1.179487179,-67
27/01/2025 15:32:04.346,24,-0.3220338983,-0.223628692,-1.175213675,-67
27/01/2025 15:32:04.446,25,-0.3389830508,-0.2151898734,-1.170940171,-69
27/01/2025 15:32:04.546,26,-0.3305084746,-0.2151898734,-1.183760684,-68
27/01/2025 15:32:04.646,27,-0.3177966102,-0.2151898734,-1.175213675,-68
27/01/2025 15:32:04.745,28,-0.3177966102,-0.223628692,-1.175213675,-68
27/01/2025 15:32:04.846,29,-0.3220338983,-0.2278481013,-1.183760684,-69
27/01/2025 15:32:04.946,30,-0.3389830508,-0.2109704641,-1.170940171,-69
27/01/2025 15:32:05.046,31,-0.3050847458,-0.2151898734,-1.166666667,-69
27/01/2025 15:32:05.146,32,-0.3093220339,-0.2194092827,-1.153846154,-70
27/01/2025 15:32:05.245,33,-0.3347457627,-0.2278481013,-1.162393162,-69
27/01/2025 15:32:05.346,34,-0.3305084746,-0.223628692,-1.175213675,-67
27/01/2025 15:32:05.446,35,-0.3177966102,-0.2109704641,-1.14957265,-67
27/01/2025 15:32:05.546,36,-0.3262711864,-0.2194092827,-1.166666667,-67
27/01/2025 15:32:05.646,37,-0.3389830508,-0.2151898734,-1.183760684,-67
27/01/2025 15:32:05.745,38,-0.3262711864,-0.223628692,-1.179487179,-67
27/01/2025 15:32:05.846,39,-0.3262711864,-0.2109704641,-1.183760684,-67
27/01/2025 15:32:05.946,40,-0.3389830508,-0.2151898734,-1.170940171,-65
27/01/2025 15:32:06.045,41,-0.3305084746,-0.2109704641,-1.166666667,-65
27/01/2025 15:32:06.146,42,-0.3177966102,-0.223628692,-1.183760684,-65
27/01/2025 15:32:06.246,43,-0.3262711864,-0.2151898734,-1.170940171,-65
27/01/2025 15:32:06.346,44,-0.3093220339,-0.2151898734,-1.158119658,-65
27/01/2025 15:32:06.446,45,-0.3220338983,-0.2194092827,-1.162393162,-67
27/01/2025 15:32:06.545,46,-0.3262711864,-0.2109704641,-1.166666667,-67
27/01/2025 15:32:06.646,47,-0.3220338983,-0.2151898734,-1.166666667,-68
27/01/2025 15:32:06.746,48,-0.3347457627,-0.2194092827,-1.183760684,-65
27/01/2025 15:32:06.846,49,-0.3262711864,-0.2151898734,-1.162393162,-67
27/01/2025 15:32:06.946,50,-0.3305084746,-0.2278481013,-1.162393162,-69
27/01/2025 15:32:07.045,51,-0.3177966102,-0.2194092827,-1.170940171,-68
27/01/2025 15:32:07.146,52,-0.3389830508,-0.2109704641,-1.183760684,-69
27/01/2025 15:32:07.246,53,-0.3177966102,-0.2194092827,-1.188034188,-67
27/01/2025 15:32:07.346,54,-0.313559322,-0.2109704641,-1.179487179,-67
27/01/2025 15:32:07.446,55,-0.3305084746,-0.2109704641,-1.188034188,-65
27/01/2025 15:32:07.545,56,-0.3220338983,-0.223628692,-1.183760684,-67
27/01/2025 15:32:07.746,58,-0.3220338983,-0.223628692,-1.158119658,-71
27/01/2025 15:32:07.846,59,-0.313559322,-0.2151898734,-1.170940171,-81
27/01/2025 15:32:07.946,60,-0.3389830508,-0.2109704641,-1.175213675,-85
27/01/2025 15:32:08.045,61,-0.3262711864,-0.2278481013,-1.175213675,-75
27/01/2025 15:32:08.146,62,-0.313559322,-0.2194092827,-1.175213675,-67
27/01/2025 15:32:08.246,63,-0.3347457627,-0.2194092827,-1.175213675,-65
27/01/2025 15:32:08.346,64,-0.3305084746,-0.2194092827,-1.175213675,-65
27/01/2025 15:32:08.446,65,-0.3177966102,-0.2194092827,-1.175213675,-67
27/01/2025 15:32:08.545,66,-0.343220339,-0.2151898734,-1.175213675,-67
27/01/2025 15:32:08.646,67,-0.3262711864,-0.2278481013,-1.170940171,-69
27/01/2025 15:32:08.746,68,-0.3262711864,-0.2151898734,-1.162393162,-67
27/01/2025 15:32:08.846,69,-0.3305084746,-0.2151898734,-1.170940171,-71
27/01/2025 15:32:08.946,70,-0.3220338983,-0.2025316456,-1.166666667,-71
27/01/2025 15:32:09.045,71,-0.3305084746,-0.2151898734,-1.179487179,-69
27/01/2025 15:32:09.146,72,-0.3177966102,-0.223628692,-1.170940171,-67
27/01/2025 15:32:09.246,73,-0.3347457627,-0.2109704641,-1.166666667,-67
27/01/2025 15:32:09.346,74,-0.343220339,-0.2194092827,-1.158119658,-71
27/01/2025 15:32:09.446,75,-0.313559322,-0.2278481013,-1.166666667,-67
27/01/2025 15:32:09.545,76,-0.313559322,-0.223628692,-1.158119658,-67
27/01/2025 15:32:09.646,77,-0.3347457627,-0.2194092827,-1.166666667,-67
27/01/2025 15:32:09.746,78,-0.3220338983,-0.223628692,-1.166666667,-67
27/01/2025 15:32:09.846,79,-0.3177966102,-0.2194092827,-1.166666667,-69
27/01/2025 15:32:09.946,80,-0.3305084746,-0.2109704641,-1.166666667,-71
27/01/2025 15:32:10.046,81,-0.3389830508,-0.2151898734,-1.175213675,-68
27/01/2025 15:32:10.145,82,-0.3093220339,-0.223628692,-1.175213675,-69
27/01/2025 15:32:10.246,83,-0.3220338983,-0.223628692,-1.175213675,-69
27/01/2025 15:32:10.346,84,-0.3220338983,-0.2194092827,-1.183760684,-69
27/01/2025 15:32:10.446,85,-0.3093220339,-0.2109704641,-1.170940171,-69
27/01/2025 15:32:10.546,86,-0.3347457627,-0.2151898734,-1.175213675,-70
27/01/2025 15:32:10.645,87,-0.3220338983,-0.2194092827,-1.166666667,-69
27/01/2025 15:32:10.746,88,-0.313559322,-0.2109704641,-1.170940171,-68
27/01/2025 15:32:10.846,89,-0.3305084746,-0.2109704641,-1.175213675,-67
27/01/2025 15:32:10.946,90,-0.3389830508,-0.2151898734,-1.162393162,-67
27/01/2025 15:32:11.046,91,-0.3347457627,-0.2151898734,-1.158119658,-67
27/01/2025 15:32:11.145,92,-0.3262711864,-0.2278481013,-1.166666667,-67
27/01/2025 15:32:11.246,93,-0.313559322,-0.2278481013,-1.183760684,-67
27/01/2025 15:32:11.346,94,-0.3050847458,-0.2151898734,-1.188034188,-67
27/01/2025 15:32:11.446,95,-0.3177966102,-0.2151898734,-1.175213675,-67
27/01/2025 15:32:11.546,96,-0.3305084746,-0.2194092827,-1.175213675,-67
27/01/2025 15:32:11.645,97,-0.3262711864,-0.2151898734,-1.166666667,-67
27/01/2025 15:32:11.746,98,-0.3389830508,-0.2194092827,-1.175213675,-67
27/01/2025 15:32:11.846,99,-0.3262711864,-0.2194092827,-1.179487179,-67
27/01/2025 15:32:11.946,100,-0.3347457627,-0.2194092827,-1.175213675,-67
27/01/2025 15:32:12.046,101,-0.3220338983,-0.2194092827,-1.175213675,-67
27/01/2025 15:32:12.145,102,-0.3220338983,-0.2109704641,-1.179487179,-67
27/01/2025 15:32:12.246,103,-0.3262711864,-0.2151898734,-1.162393162,-66
27/01/2025 15:32:12.346,104,-0.3347457627,-0.2194092827,-1.166666667,-67
27/01/2025 15:32:12.446,105,-0.3177966102,-0.2278481013,-1.158119658,-66
27/01/2025 15:32:12.546,106,-0.313559322,-0.2194092827,-1.162393162,-67
27/01/2025 15:32:12.846,109,-0.343220339,-0.2151898734,-1.175213675,-67
27/01/2025 15:32:12.946,110,-0.3220338983,-0.2320675105,-1.170940171,-67
27/01/2025 15:32:13.046,111,-0.3177966102,-0.223628692,-1.170940171,-68
27/01/2025 15:32:13.145,112,-0.3177966102,-0.2194092827,-1.175213675,-67
27/01/2025 15:32:13.246,113,-0.313559322,-0.2151898734,-1.175213675,-67
27/01/2025 15:32:13.346,114,-0.3347457627,-0.2151898734,-1.166666667,-67
27/01/2025 15:32:13.446,115,-0.3389830508,-0.2194092827,-1.175213675,-67
27/01/2025 15:32:13.546,116,-0.3220338983,-0.223628692,-1.170940171,-67
27/01/2025 15:32:13.645,117,-0.3177966102,-0.2109704641,-1.175213675,-67
27/01/2025 15:32:13.746,118,-0.313559322,-0.2194092827,-1.170940171,-67
27/01/2025 15:32:13.846,119,-0.3305084746,-0.2067510549,-1.162393162,-67
27/01/2025 15:32:13.946,120,-0.3305084746,-0.2067510549,-1.183760684,-67
27/01/2025 15:32:14.046,121,-0.3347457627,-0.223628692,-1.179487179,-66
27/01/2025 15:32:14.145,122,-0.3389830508,-0.2151898734,-1.162393162,-66
27/01/2025 15:32:14.246,123,-0.3305084746,-0.2194092827,-1.166666667,-67
27/01/2025 15:32:14.346,124,-0.3389830508,-0.2194092827,-1.188034188,-67
27/01/2025 15:32:14.546,126,-0.3262711864,-0.2278481013,-1.175213675,-67
27/01/2025 15:32:14.645,127,-0.3220338983,-0.223628692,-1.175213675,-67
27/01/2025 15:32:14.746,128,-0.3220338983,-0.2194092827,-1.158119658,-67
27/01/2025 15:32:14.846,129,-0.3177966102,-0.2194092827,-1.170940171,-67
27/01/2025 15:32:14.946,130,-0.3220338983,-0.2194092827,-1.166666667,-67
27/01/2025 15:32:15.046,131,-0.3262711864,-0.2194092827,-1.162393162,-69
27/01/2025 15:32:15.145,132,-0.3177966102,-0.2194092827,-1.158119658,-69
27/01/2025 15:32:15.246,133,-0.3177966102,-0.2109704641,-1.170940171,-69
27/01/2025 15:32:15.346,134,-0.3177966102,-0.2194092827,-1.170940171,-67
27/01/2025 15:32:15.446,135,-0.313559322,-0.2109704641,-1.166666667,-67
27/01/2025 15:32:15.546,136,-0.313559322,-0.2151898734,-1.166666667,-67
27/01/2025 15:32:15.645,137,-0.3177966102,-0.2151898734,-1.175213675,-67
27/01/2025 15:32:15.746,138,-0.3220338983,-0.2109704641,-1.175213675,-65
27/01/2025 15:32:15.846,139,-0.313559322,-0.2151898734,-1.179487179,-67
27/01/2025 15:32:15.946,140,-0.3093220339,-0.2151898734,-1.183760684,-67
27/01/2025 15:32:16.046,141,-0.3262711864,-0.2194092827,-1.170940171,-68
27/01/2025 15:32:16.145,142,-0.313559322,-0.2194092827,-1.170940171,-70
27/01/2025 15:32:16.246,143,-0.3177966102,-0.2151898734,-1.162393162,-70
27/01/2025 15:32:16.346,144,-0.3305084746,-0.2151898734,-1.166666667,-70
27/01/2025 15:32:16.446,145,-0.3305084746,-0.2151898734,-1.179487179,-71
27/01/2025 15:32:16.546,146,-0.3305084746,-0.2194092827,-1.162393162,-71
27/01/2025 15:32:16.645,147,-0.3093220339,-0.2194092827,-1.179487179,-71
27/01/2025 15:32:16.746,148,-0.3177966102,-0.2151898734,-1.170940171,-72
27/01/2025 15:32:16.846,149,-0.313559322,-0.2109704641,-1.166666667,-70
27/01/2025 15:32:16.946,150,-0.313559322,-0.2109704641,-1.175213675,-70
27/01/2025 15:32:17.046,151,-0.3220338983,-0.2194092827,-1.162393162,-69
27/01/2025 15:32:17.145,152,-0.3347457627,-0.223628692,-1.170940171,-69
27/01/2025 15:32:17.246,153,-0.3262711864,-0.2194092827,-1.179487179,-69
27/01/2025 15:32:17.346,154,-0.3347457627,-0.2151898734,-1.162393162,-67
27/01/2025 15:32:17.446,155,-0.3347457627,-0.2151898734,-1.170940171,-68
27/01/2025 15:32:17.546,156,-0.3177966102,-0.2151898734,-1.192307692,-67
27/01/2025 15:32:17.645,157,-0.3093220339,-0.2278481013,-1.162393162,-68
27/01/2025 15:32:17.746,158,-0.3305084746,-0.2194092827,-1.153846154,-70
27/01/2025 15:32:17.846,159,-0.3262711864,-0.2194092827,-1.170940171,-69
27/01/2025 15:32:17.946,160,-0.3093220339,-0.2109704641,-1.153846154,-69
27/01/2025 15:32:18.046,161,-0.3093220339,-0.2151898734,-1.158119658,-69
27/01/2025 15:32:18.146,162,-0.3220338983,-0.223628692,-1.162393162,-71
27/01/2025 15:32:18.246,163,-0.3177966102,-0.2194092827,-1.170940171,-69
27/01/2025 15:32:18.345,164,-0.3220338983,-0.2067510549,-1.166666667,-68
27/01/2025 15:32:18.446,165,-0.3177966102,-0.2067510549,-1.179487179,-69
27/01/2025 15:32:18.546,166,-0.3177966102,-0.2109704641,-1.162393162,-69
27/01/2025 15:32:18.646,167,-0.313559322,-0.223628692,-1.179487179,-67
27/01/2025 15:32:18.746,168,-0.3220338983,-0.223628692,-1.170940171,-66
27/01/2025 15:32:18.845,169,-0.3347457627,-0.2109704641,-1.179487179,-67
27/01/2025 15:32:18.946,170,-0.3305084746,-0.2194092827,-1.166666667,-67
27/01/2025 15:32:19.046,171,-0.3347457627,-0.2194092827,-1.179487179,-68
27/01/2025 15:32:19.146,172,-0.3389830508,-0.2194092827,-1.170940171,-69
27/01/2025 15:32:19.246,173,-0.3347457627,-0.2194092827,-1.166666667,-68
27/01/2025 15:32:19.345,174,-0.3093220339,-0.2151898734,-1.166666667,-71
27/01/2025 15:32:19.446,175,-0.3093220339,-0.223628692,-1.179487179,-69
27/01/2025 15:32:19.546,176,-0.3093220339,-0.2194092827,-1.170940171,-67
27/01/2025 15:32:19.646,177,-0.3093220339,-0.2278481013,-1.162393162,-67
27/01/2025 15:32:19.746,178,-0.3093220339,-0.2109704641,-1.166666667,-67
27/01/2025 15:32:19.845,179,-0.3262711864,-0.2194092827,-1.158119658,-67
27/01/2025 15:32:19.946,180,-0.3177966102,-0.223628692,-1.179487179,-67
27/01/2025 15:32:20.046,181,-0.3220338983,-0.2151898734,-1.183760684,-67
