FILE_INFO
ListSeparator=comma
DecimalSeparator=period

SESSION_INFO
TimeZone,GMT
TimeZoneOffset,+0
DateTimeFormat,dd/MM/yyyy HH:mm:ss.nnn
StartTime,27/01/2025 15:54:36.177
TimeFormat,Absolute
TimeSource,PC

DEVICE_INFO
Port,COM 5
BaseSerial,2615-1218
Address,417
ModelName,G-Link 2G
SerialNumber,2313--1431697296
FirmwareVersion,6.03

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied
Tick,Timer Tick,10Hz,,,tick,tick,,
ch1,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=236 [offset]=2028,G,G,Node Commander v2.17.0,
ch2,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=237 [offset]=1993,G,G,Node Commander v2.17.0,
ch3,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=234 [offset]=2017,G,G,Node Commander v2.17.0,
Base RSSI,Signal Strength,10Hz,result = data,,dBm,dBm,,

DATA_START
Time,Tick,ch1,ch2,ch3,Base RSSI
27/01/2025 15:54:36.177,0,-0.1228813559,-0.06329113924,-1.064102564,-64
27/01/2025 15:54:36.277,1,-0.3220338983,-0.2194092827,-1.175213675,-65
27/01/2025 15:54:36.377,2,-0.313559322,-0.223628692,-1.175213675,-65
27/01/2025 15:54:36.477,3,-0.3347457627,-0.2109704641,-1.170940171,-65
27/01/2025 15:54:36.577,4,-0.313559322,-0.2278481013,-1.179487179,-64
27/01/2025 15:54:36.677,5,-0.3177966102,-0.2109704641,-1.175213675,-65
27/01/2025 15:54:36.777,6,-0.3347457627,-0.2151898734,-1.179487179,-65
27/01/2025 15:54:36.876,7,-0.3347457627,-0.2194092827,-1.166666667,-67
27/01/2025 15:54:36.977,8,-0.3220338983,-0.223628692,-1.175213675,-67
27/01/2025 15:54:37.077,9,-0.313559322,-0.2194092827,-1.170940171,-67
27/01/2025 15:54:37.377,12,-0.3389830508,-0.2151898734,-1.153846154,-67
27/01/2025 15:54:37.477,13,-0.3347457627,-0.2194092827,-1.170940171,-67
27/01/2025 15:54:37.576,14,-0.3305084746,-0.223628692,-1.170940171,-66
27/01/2025 15:54:37.677,15,-0.3262711864,-0.2194092827,-1.166666667,-66
27/01/2025 15:54:37.777,16,-0.3305084746,-0.2194092827,-1.166666667,-66
27/01/2025 15:54:37.877,17,-0.3220338983,-0.2194092827,-1.158119658,-66
27/01/2025 15:54:37.977,18,-0.3305084746,-0.2067510549,-1.175213675,-65
27/01/2025 15:54:38.076,19,-0.3347457627,-0.1898734177,-1.230769231,-65
27/01/2025 15:54:38.177,20,-0.3220338983,-0.2194092827,-1.162393162,-66
27/01/2025 15:54:38.277,21,-0.313559322,-0.2278481013,-1.166666667,-65
27/01/2025 15:54:38.377,22,-0.313559322,-0.2362869198,-1.183760684,-65
27/01/2025 15:54:38.476,23,-0.3050847458,-0.2194092827,-1.175213675,-65
27/01/2025 15:54:38.577,24,-0.313559322,-0.2194092827,-1.162393162,-67
27/01/2025 15:54:38.677,25,-0.343220339,-0.2151898734,-1.153846154,-65
27/01/2025 15:54:38.777,26,-0.3262711864,-0.2109704641,-1.179487179,-66
27/01/2025 15:54:38.877,27,-0.3050847458,-0.2109704641,-1.162393162,-65
27/01/2025 15:54:38.976,28,-0.3389830508,-0.223628692,-1.166666667,-65
27/01/2025 15:54:39.077,29,-0.3262711864,-0.2151898734,-1.166666667,-65
27/01/2025 15:54:39.177,30,-0.3262711864,-0.2151898734,-1.170940171,-65
27/01/2025 15:54:39.277,31,-0.3220338983,-0.223628692,-1.170940171,-65
27/01/2025 15:54:39.377,32,-0.3177966102,-0.2278481013,-1.170940171,-65
27/01/2025 15:54:39.476,33,-0.3305084746,-0.2320675105,-1.166666667,-65
27/01/2025 15:54:39.577,34,-0.313559322,-0.2109704641,-1.179487179,-65
27/01/2025 15:54:39.677,35,-0.313559322,-0.223628692,-1.170940171,-64
27/01/2025 15:54:39.777,36,-0.3389830508,-0.2194092827,-1.170940171,-65
27/01/2025 15:54:39.877,37,-0.3177966102,-0.2067510549,-1.153846154,-65
27/01/2025 15:54:39.976,38,-0.3305084746,-0.2194092827,-1.175213675,-65
27/01/2025 15:54:40.077,39,-0.3220338983,-0.2067510549,-1.179487179,-65
27/01/2025 15:54:40.177,40,-0.3474576271,-0.2109704641,-1.170940171,-65
27/01/2025 15:54:40.276,41,-0.3177966102,-0.2194092827,-1.179487179,-65
27/01/2025 15:54:40.377,42,-0.3220338983,-0.2109704641,-1.183760684,-65
27/01/2025 15:54:40.477,43,-0.3177966102,-0.223628692,-1.175213675,-65
27/01/2025 15:54:40.577,44,-0.3389830508,-0.2067510549,-1.153846154,-65
27/01/2025 15:54:40.677,45,-0.3389830508,-0.2151898734,-1.175213675,-66
27/01/2025 15:54:40.776,46,-0.3093220339,-0.2151898734,-1.175213675,-67
27/01/2025 15:54:40.877,47,-0.3347457627,-0.2194092827,-1.175213675,-66
27/01/2025 15:54:40.977,48,-0.3262711864,-0.2151898734,-1.166666667,-66
27/01/2025 15:54:41.077,49,-0.3347457627,-0.223628692,-1.179487179,-66
27/01/2025 15:54:41.177,50,-0.3093220339,-0.2067510549,-1.175213675,-66
27/01/2025 15:54:41.276,51,-0.3177966102,-0.223628692,-1.179487179,-66
27/01/2025 15:54:41.377,52,-0.3262711864,-0.2194092827,-1.162393162,-66
