FILE_INFO
ListSeparator=comma
DecimalSeparator=period

SESSION_INFO
TimeZone,GMT
TimeZoneOffset,+0
DateTimeFormat,dd/MM/yyyy HH:mm:ss.nnn
StartTime,28/01/2025 11:02:49.702
TimeFormat,Absolute
TimeSource,PC

DEVICE_INFO
Port,COM 5
BaseSerial,2615-1218
Address,417
ModelName,G-Link 2G
SerialNumber,2313--1431697296
FirmwareVersion,6.03

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied
Tick,Timer Tick,10Hz,,,tick,tick,,
ch1,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=236 [offset]=2028,G,G,Node Commander v2.17.0,
ch2,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=237 [offset]=1993,G,G,Node Commander v2.17.0,
ch3,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=234 [offset]=2017,G,G,Node Commander v2.17.0,
Base RSSI,Signal Strength,10Hz,result = data,,dBm,dBm,,

DATA_START
Time,Tick,ch1,ch2,ch3,Base RSSI
28/01/2025 11:02:49.702,0,-0.1228813559,-0.05485232068,-1.05982906,-85
28/01/2025 11:02:49.802,1,-0.3262711864,-0.223628692,-1.170940171,-78
28/01/2025 11:02:49.902,2,-0.3093220339,-0.2109704641,-1.162393162,-88
28/01/2025 11:02:50.002,3,-0.3177966102,-0.223628692,-1.179487179,-79
28/01/2025 11:02:50.102,4,-0.3347457627,-0.2194092827,-1.162393162,-82
28/01/2025 11:02:50.302,6,-0.3177966102,-0.2151898734,-1.170940171,-83
28/01/2025 11:02:50.401,7,-0.313559322,-0.2194092827,-1.170940171,-79
28/01/2025 11:02:50.502,8,-0.3305084746,-0.2109704641,-1.183760684,-79
28/01/2025 11:02:50.602,9,-0.3305084746,-0.2109704641,-1.175213675,-76
28/01/2025 11:02:50.702,10,-0.3177966102,-0.2151898734,-1.166666667,-74
28/01/2025 11:02:50.802,11,-0.3389830508,-0.2109704641,-1.179487179,-85
28/01/2025 11:02:50.902,12,-0.3050847458,-0.223628692,-1.175213675,-75
28/01/2025 11:02:51.002,13,-0.3347457627,-0.2194092827,-1.162393162,-76
28/01/2025 11:02:51.101,14,-0.3177966102,-0.2194092827,-1.162393162,-78
28/01/2025 11:02:51.202,15,-0.3305084746,-0.2151898734,-1.162393162,-75
28/01/2025 11:02:51.302,16,-0.313559322,-0.2151898734,-1.170940171,-73
28/01/2025 11:02:51.402,17,-0.3050847458,-0.2151898734,-1.170940171,-75
28/01/2025 11:02:51.502,18,-0.3262711864,-0.2109704641,-1.158119658,-77
28/01/2025 11:02:51.601,19,-0.3389830508,-0.2109704641,-1.158119658,-73
28/01/2025 11:02:51.702,20,-0.313559322,-0.2151898734,-1.162393162,-73
28/01/2025 11:02:51.802,21,-0.313559322,-0.2067510549,-1.175213675,-75
28/01/2025 11:02:51.902,22,-0.3262711864,-0.2109704641,-1.179487179,-77
28/01/2025 11:02:52.001,23,-0.3305084746,-0.2109704641,-1.170940171,-76
28/01/2025 11:02:52.102,24,-0.3177966102,-0.2151898734,-1.175213675,-77
28/01/2025 11:02:52.202,25,-0.3093220339,-0.2151898734,-1.175213675,-76
28/01/2025 11:02:52.302,26,-0.3050847458,-0.2151898734,-1.175213675,-74
28/01/2025 11:02:52.402,27,-0.3220338983,-0.2067510549,-1.162393162,-75
28/01/2025 11:02:52.501,28,-0.3347457627,-0.2067510549,-1.179487179,-79
28/01/2025 11:02:52.602,29,-0.3262711864,-0.2151898734,-1.170940171,-81
28/01/2025 11:02:52.802,31,-0.3262711864,-0.2194092827,-1.170940171,-81
28/01/2025 11:02:52.902,32,-0.3220338983,-0.2109704641,-1.14957265,-80
28/01/2025 11:02:53.001,33,-0.3305084746,-0.2067510549,-1.162393162,-79
28/01/2025 11:02:53.102,34,-0.3305084746,-0.2109704641,-1.170940171,-79
28/01/2025 11:02:53.402,37,-0.3262711864,-0.2109704641,-1.175213675,-79
28/01/2025 11:02:53.501,38,-0.2966101695,-0.2151898734,-1.183760684,-79
28/01/2025 11:02:53.602,39,-0.3093220339,-0.2025316456,-1.166666667,-78
28/01/2025 11:02:53.702,40,-0.3177966102,-0.2109704641,-1.170940171,-79
28/01/2025 11:02:53.801,41,-0.3177966102,-0.2151898734,-1.170940171,-78
28/01/2025 11:02:53.902,42,-0.3305084746,-0.2194092827,-1.162393162,-79
28/01/2025 11:02:54.002,43,-0.3050847458,-0.1898734177,-1.158119658,-79
28/01/2025 11:02:54.102,44,-0.3220338983,-0.2320675105,-1.14957265,-80
28/01/2025 11:02:54.202,45,-0.3050847458,-0.2109704641,-1.158119658,-79
28/01/2025 11:02:54.301,46,-0.3305084746,-0.2278481013,-1.166666667,-78
28/01/2025 11:02:54.402,47,-0.3305084746,-0.2151898734,-1.158119658,-78
28/01/2025 11:02:54.502,48,-0.3262711864,-0.2194092827,-1.170940171,-78
28/01/2025 11:02:54.602,49,-0.3262711864,-0.2109704641,-1.166666667,-78
28/01/2025 11:02:54.702,50,-0.3305084746,-0.2109704641,-1.175213675,-77
28/01/2025 11:02:54.801,51,-0.3177966102,-0.2025316456,-1.170940171,-79
28/01/2025 11:02:54.902,52,-0.3347457627,-0.2067510549,-1.175213675,-78
28/01/2025 11:02:55.002,53,-0.3389830508,-0.2025316456,-1.175213675,-79
28/01/2025 11:02:55.102,54,-0.3220338983,-0.2067510549,-1.183760684,-77
28/01/2025 11:02:55.202,55,-0.3262711864,-0.2194092827,-1.162393162,-77
28/01/2025 11:02:55.301,56,-0.3347457627,-0.2151898734,-1.183760684,-77
28/01/2025 11:02:55.402,57,-0.3008474576,-0.2067510549,-1.166666667,-77
28/01/2025 11:02:55.502,58,-0.3093220339,-0.2151898734,-1.166666667,-76
28/01/2025 11:02:55.602,59,-0.3177966102,-0.223628692,-1.162393162,-76
28/01/2025 11:02:55.902,62,-0.3093220339,-0.2109704641,-1.166666667,-78
28/01/2025 11:02:56.002,63,-0.3220338983,-0.223628692,-1.170940171,-78
28/01/2025 11:02:56.102,64,-0.3305084746,-0.223628692,-1.158119658,-77
28/01/2025 11:02:56.202,65,-0.2966101695,-0.2151898734,-1.166666667,-77
28/01/2025 11:02:56.301,66,-0.3220338983,-0.2067510549,-1.179487179,-75
28/01/2025 11:02:56.402,67,-0.313559322,-0.2151898734,-1.166666667,-75
28/01/2025 11:02:56.502,68,-0.3262711864,-0.2067510549,-1.162393162,-76
28/01/2025 11:02:56.602,69,-0.313559322,-0.2109704641,-1.170940171,-77
28/01/2025 11:02:56.702,70,-0.3305084746,-0.2151898734,-1.179487179,-75
28/01/2025 11:02:56.801,71,-0.3050847458,-0.223628692,-1.170940171,-75
28/01/2025 11:02:56.902,72,-0.313559322,-0.2109704641,-1.162393162,-76
28/01/2025 11:02:57.002,73,-0.3305084746,-0.2151898734,-1.170940171,-75
28/01/2025 11:02:57.102,74,-0.3177966102,-0.2067510549,-1.162393162,-74
28/01/2025 11:02:57.202,75,-0.3220338983,-0.223628692,-1.170940171,-75
28/01/2025 11:02:57.301,76,-0.3305084746,-0.2109704641,-1.162393162,-73
28/01/2025 11:02:57.402,77,-0.3093220339,-0.2151898734,-1.162393162,-73
28/01/2025 11:02:57.502,78,-0.3305084746,-0.2151898734,-1.162393162,-75
28/01/2025 11:02:57.602,79,-0.313559322,-0.2109704641,-1.162393162,-73
28/01/2025 11:02:57.702,80,-0.3177966102,-0.2194092827,-1.166666667,-73
28/01/2025 11:02:57.802,81,-0.3305084746,-0.2278481013,-1.179487179,-75
28/01/2025 11:02:57.901,82,-0.3305084746,-0.2151898734,-1.162393162,-74
28/01/2025 11:02:58.002,83,-0.3177966102,-0.2194092827,-1.166666667,-75
28/01/2025 11:02:58.102,84,-0.3305084746,-0.2194092827,-1.170940171,-76
28/01/2025 11:02:58.202,85,-0.3220338983,-0.2067510549,-1.175213675,-73
28/01/2025 11:02:58.401,87,-0.313559322,-0.2151898734,-1.162393162,-73
28/01/2025 11:02:58.502,88,-0.3262711864,-0.2194092827,-1.14957265,-74
28/01/2025 11:02:58.602,89,-0.3220338983,-0.2109704641,-1.175213675,-74
28/01/2025 11:02:58.702,90,-0.3008474576,-0.2278481013,-1.175213675,-73
28/01/2025 11:02:58.901,92,-0.3093220339,-0.2151898734,-1.162393162,-71
28/01/2025 11:02:59.002,93,-0.3347457627,-0.2151898734,-1.153846154,-73
28/01/2025 11:02:59.102,94,-0.313559322,-0.2109704641,-1.158119658,-73
28/01/2025 11:02:59.202,95,-0.3305084746,-0.2194092827,-1.170940171,-73
28/01/2025 11:02:59.302,96,-0.3093220339,-0.2109704641,-1.166666667,-73
28/01/2025 11:02:59.401,97,-0.3262711864,-0.2109704641,-1.166666667,-74
28/01/2025 11:02:59.502,98,-0.313559322,-0.2194092827,-1.162393162,-74
28/01/2025 11:02:59.602,99,-0.3347457627,-0.2194092827,-1.162393162,-73
28/01/2025 11:02:59.702,100,-0.3305084746,-0.2025316456,-1.179487179,-73
28/01/2025 11:02:59.802,101,-0.3050847458,-0.2151898734,-1.170940171,-74
28/01/2025 11:02:59.901,102,-0.3262711864,-0.2151898734,-1.175213675,-74
