FILE_INFO
ListSeparator=comma
DecimalSeparator=period

SESSION_INFO
TimeZone,GMT
TimeZoneOffset,+0
DateTimeFormat,dd/MM/yyyy HH:mm:ss.nnn
StartTime,28/01/2025 10:34:38.614
TimeFormat,Absolute
TimeSource,PC

DEVICE_INFO
Port,COM 5
BaseSerial,2615-1218
Address,417
ModelName,G-Link 2G
SerialNumber,2313--1431697296
FirmwareVersion,6.03

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied
Tick,Timer Tick,10Hz,,,tick,tick,,
ch1,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=236 [offset]=2028,G,G,Node Commander v2.17.0,
ch2,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=237 [offset]=1993,G,G,Node Commander v2.17.0,
ch3,Channel Data,10Hz,result = ([slope] * data) + [offset],[slope]=234 [offset]=2017,G,G,Node Commander v2.17.0,
Base RSSI,Signal Strength,10Hz,result = data,,dBm,dBm,,

DATA_START
Time,Tick,ch1,ch2,ch3,Base RSSI
28/01/2025 10:34:38.614,0,-0.1228813559,-0.05907172996,-1.072649573,-84
28/01/2025 10:34:38.714,1,-0.3177966102,-0.223628692,-1.183760684,-89
28/01/2025 10:34:38.814,2,-0.3347457627,-0.2194092827,-1.175213675,-82
28/01/2025 10:34:38.914,3,-0.3305084746,-0.2109704641,-1.14957265,-81
28/01/2025 10:34:39.014,4,-0.313559322,-0.2278481013,-1.14957265,-78
28/01/2025 10:34:39.114,5,-0.313559322,-0.223628692,-1.179487179,-73
28/01/2025 10:34:39.313,7,-0.3177966102,-0.2067510549,-1.175213675,-73
28/01/2025 10:34:39.414,8,-0.3177966102,-0.2109704641,-1.170940171,-77
28/01/2025 10:34:39.514,9,-0.3093220339,-0.2151898734,-1.175213675,-79
28/01/2025 10:34:39.714,11,-0.3093220339,-0.223628692,-1.175213675,-74
28/01/2025 10:34:39.814,12,-0.3177966102,-0.2194092827,-1.162393162,-74
28/01/2025 10:34:39.914,13,-0.3262711864,-0.223628692,-1.162393162,-75
28/01/2025 10:34:40.013,14,-0.3347457627,-0.2151898734,-1.166666667,-73
28/01/2025 10:34:40.114,15,-0.3177966102,-0.2151898734,-1.170940171,-75
28/01/2025 10:34:40.214,16,-0.3093220339,-0.223628692,-1.153846154,-75
28/01/2025 10:34:40.314,17,-0.3305084746,-0.2194092827,-1.170940171,-73
28/01/2025 10:34:40.414,18,-0.3305084746,-0.2194092827,-1.179487179,-75
28/01/2025 10:34:40.513,19,-0.3262711864,-0.2067510549,-1.170940171,-77
28/01/2025 10:34:40.614,20,-0.3177966102,-0.2151898734,-1.166666667,-79
28/01/2025 10:34:40.714,21,-0.3389830508,-0.2067510549,-1.162393162,-77
28/01/2025 10:34:40.814,22,-0.3262711864,-0.2151898734,-1.175213675,-75
28/01/2025 10:34:40.913,23,-0.313559322,-0.2278481013,-1.179487179,-77
28/01/2025 10:34:41.014,24,-0.3093220339,-0.2194092827,-1.170940171,-77
28/01/2025 10:34:41.114,25,-0.3389830508,-0.223628692,-1.170940171,-74
28/01/2025 10:34:41.314,27,-0.3093220339,-0.2151898734,-1.175213675,-74
28/01/2025 10:34:41.413,28,-0.3262711864,-0.2151898734,-1.170940171,-73
28/01/2025 10:34:41.514,29,-0.3093220339,-0.2278481013,-1.166666667,-73
28/01/2025 10:34:41.614,30,-0.3305084746,-0.2151898734,-1.170940171,-72
28/01/2025 10:34:41.714,31,-0.3177966102,-0.2109704641,-1.170940171,-71
28/01/2025 10:34:41.814,32,-0.3262711864,-0.2151898734,-1.162393162,-76
28/01/2025 10:34:41.913,33,-0.3305084746,-0.223628692,-1.179487179,-77
28/01/2025 10:34:42.014,34,-0.3093220339,-0.223628692,-1.175213675,-77
28/01/2025 10:34:42.114,35,-0.3305084746,-0.2109704641,-1.166666667,-75
28/01/2025 10:34:42.214,36,-0.3093220339,-0.2151898734,-1.170940171,-79
28/01/2025 10:34:42.314,37,-0.3177966102,-0.2109704641,-1.179487179,-75
28/01/2025 10:34:42.413,38,-0.3305084746,-0.2194092827,-1.170940171,-76
28/01/2025 10:34:42.514,39,-0.3093220339,-0.2194092827,-1.158119658,-77
28/01/2025 10:34:42.614,40,-0.3305084746,-0.223628692,-1.153846154,-76
28/01/2025 10:34:42.713,41,-0.3093220339,-0.2194092827,-1.170940171,-77
28/01/2025 10:34:42.814,42,-0.313559322,-0.2109704641,-1.158119658,-75
28/01/2025 10:34:42.914,43,-0.3093220339,-0.2067510549,-1.166666667,-79
28/01/2025 10:34:43.014,44,-0.313559322,-0.2194092827,-1.175213675,-79
28/01/2025 10:34:43.114,45,-0.3177966102,-0.223628692,-1.162393162,-80
28/01/2025 10:34:43.213,46,-0.3177966102,-0.2151898734,-1.153846154,-78
28/01/2025 10:34:43.414,48,-0.3305084746,-0.2109704641,-1.166666667,-80
28/01/2025 10:34:43.514,49,-0.3347457627,-0.2151898734,-1.179487179,-81
28/01/2025 10:34:43.614,50,-0.3177966102,-0.2194092827,-1.162393162,-82
28/01/2025 10:34:43.713,51,-0.3093220339,-0.223628692,-1.162393162,-82
28/01/2025 10:34:43.914,53,-0.3262711864,-0.2109704641,-1.179487179,-79
28/01/2025 10:34:44.014,54,-0.3305084746,-0.2194092827,-1.162393162,-79
28/01/2025 10:34:44.114,55,-0.3389830508,-0.2151898734,-1.166666667,-76
28/01/2025 10:34:44.314,57,-0.313559322,-0.2109704641,-1.166666667,-76
28/01/2025 10:34:44.414,58,-0.3305084746,-0.223628692,-1.166666667,-76
28/01/2025 10:34:44.514,59,-0.3305084746,-0.2194092827,-1.166666667,-77
28/01/2025 10:34:44.614,60,-0.343220339,-0.2194092827,-1.166666667,-79
28/01/2025 10:34:44.713,61,-0.313559322,-0.2194092827,-1.158119658,-84
28/01/2025 10:34:44.814,62,-0.3093220339,-0.2067510549,-1.166666667,-83
28/01/2025 10:34:44.914,63,-0.3262711864,-0.2151898734,-1.183760684,-87
28/01/2025 10:34:45.014,64,-0.3262711864,-0.2151898734,-1.166666667,-82
28/01/2025 10:34:45.114,65,-0.3262711864,-0.2109704641,-1.170940171,-82
28/01/2025 10:34:45.414,68,-0.313559322,-0.2151898734,-1.170940171,-79
28/01/2025 10:34:45.514,69,-0.3050847458,-0.2151898734,-1.162393162,-77
28/01/2025 10:34:45.614,70,-0.313559322,-0.2067510549,-1.170940171,-75
28/01/2025 10:34:45.713,71,-0.3050847458,-0.2109704641,-1.158119658,-77
28/01/2025 10:34:45.814,72,-0.3347457627,-0.2067510549,-1.166666667,-79
28/01/2025 10:34:45.914,73,-0.3050847458,-0.2151898734,-1.175213675,-79
28/01/2025 10:34:46.014,74,-0.3093220339,-0.2109704641,-1.170940171,-77
28/01/2025 10:34:46.114,75,-0.3262711864,-0.2109704641,-1.162393162,-81
28/01/2025 10:34:46.213,76,-0.3262711864,-0.223628692,-1.170940171,-81
28/01/2025 10:34:46.314,77,-0.3347457627,-0.2151898734,-1.158119658,-79
28/01/2025 10:34:46.414,78,-0.3305084746,-0.2109704641,-1.179487179,-83
28/01/2025 10:34:46.514,79,-0.3177966102,-0.1983122363,-1.179487179,-86
28/01/2025 10:34:46.614,80,-0.3262711864,-0.2067510549,-1.153846154,-83
28/01/2025 10:34:46.714,81,-0.3220338983,-0.2194092827,-1.153846154,-84
28/01/2025 10:34:46.813,82,-0.3305084746,-0.2067510549,-1.14957265,-80
28/01/2025 10:34:46.914,83,-0.3305084746,-0.2109704641,-1.158119658,-77
28/01/2025 10:34:47.014,84,-0.3305084746,-0.2109704641,-1.166666667,-82
28/01/2025 10:34:47.114,85,-0.3262711864,-0.2109704641,-1.153846154,-77
28/01/2025 10:34:47.214,86,-0.313559322,-0.2067510549,-1.14957265,-77
28/01/2025 10:34:47.313,87,-0.3093220339,-0.2151898734,-1.153846154,-79
28/01/2025 10:34:47.414,88,-0.3050847458,-0.2109704641,-1.175213675,-76
28/01/2025 10:34:47.514,89,-0.3093220339,-0.2320675105,-1.175213675,-75
28/01/2025 10:34:47.614,90,-0.3305084746,-0.2194092827,-1.179487179,-78
28/01/2025 10:34:47.714,91,-0.3220338983,-0.2151898734,-1.170940171,-78
28/01/2025 10:34:47.813,92,-0.3220338983,-0.2151898734,-1.170940171,-75
28/01/2025 10:34:47.914,93,-0.3177966102,-0.2151898734,-1.170940171,-76
28/01/2025 10:34:48.014,94,-0.3305084746,-0.2109704641,-1.166666667,-75
28/01/2025 10:34:48.114,95,-0.3093220339,-0.2067510549,-1.162393162,-74
28/01/2025 10:34:48.214,96,-0.3093220339,-0.2151898734,-1.153846154,-75
28/01/2025 10:34:48.313,97,-0.3220338983,-0.2151898734,-1.145299145,-77
28/01/2025 10:34:48.414,98,-0.3220338983,-0.2194092827,-1.166666667,-80
28/01/2025 10:34:48.514,99,-0.313559322,-0.223628692,-1.175213675,-79
28/01/2025 10:34:48.614,100,-0.3262711864,-0.2151898734,-1.166666667,-77
28/01/2025 10:34:48.714,101,-0.3347457627,-0.2151898734,-1.162393162,-76
28/01/2025 10:34:48.813,102,-0.3305084746,-0.2067510549,-1.170940171,-77
28/01/2025 10:34:48.914,103,-0.3305084746,-0.2109704641,-1.166666667,-80
28/01/2025 10:34:49.114,105,-0.3093220339,-0.2067510549,-1.175213675,-76
28/01/2025 10:34:49.214,106,-0.313559322,-0.223628692,-1.158119658,-75
28/01/2025 10:34:49.313,107,-0.313559322,-0.2151898734,-1.170940171,-79
28/01/2025 10:34:49.514,109,-0.3093220339,-0.223628692,-1.158119658,-76
28/01/2025 10:34:49.614,110,-0.3262711864,-0.2151898734,-1.153846154,-75
28/01/2025 10:34:49.714,111,-0.3220338983,-0.2194092827,-1.162393162,-76
28/01/2025 10:34:49.813,112,-0.3305084746,-0.2151898734,-1.170940171,-77
28/01/2025 10:34:50.014,114,-0.313559322,-0.2151898734,-1.153846154,-75
28/01/2025 10:34:50.114,115,-0.313559322,-0.2151898734,-1.170940171,-75
28/01/2025 10:34:50.214,116,-0.3305084746,-0.2151898734,-1.175213675,-77
28/01/2025 10:34:50.313,117,-0.3220338983,-0.2278481013,-1.166666667,-75
28/01/2025 10:34:50.414,118,-0.3220338983,-0.2067510549,-1.175213675,-73
28/01/2025 10:34:50.514,119,-0.3262711864,-0.2109704641,-1.166666667,-73
28/01/2025 10:34:50.614,120,-0.3093220339,-0.2109704641,-1.175213675,-75
28/01/2025 10:34:50.714,121,-0.3177966102,-0.2194092827,-1.179487179,-75
28/01/2025 10:34:50.813,122,-0.3262711864,-0.2067510549,-1.179487179,-77
28/01/2025 10:34:50.914,123,-0.3093220339,-0.2067510549,-1.170940171,-75
28/01/2025 10:34:51.014,124,-0.313559322,-0.2109704641,-1.162393162,-75
28/01/2025 10:34:51.114,125,-0.3262711864,-0.2151898734,-1.162393162,-76
28/01/2025 10:34:51.214,126,-0.3262711864,-0.2194092827,-1.158119658,-76
28/01/2025 10:34:51.313,127,-0.3262711864,-0.2109704641,-1.175213675,-76
28/01/2025 10:34:51.414,128,-0.3305084746,-0.2109704641,-1.179487179,-75
28/01/2025 10:34:51.514,129,-0.3177966102,-0.2109704641,-1.183760684,-77
28/01/2025 10:34:51.614,130,-0.3177966102,-0.223628692,-1.170940171,-77
28/01/2025 10:34:51.914,133,-0.3093220339,-0.2109704641,-1.179487179,-75
28/01/2025 10:34:52.014,134,-0.313559322,-0.2067510549,-1.166666667,-75
28/01/2025 10:34:52.114,135,-0.3093220339,-0.2151898734,-1.153846154,-75
28/01/2025 10:34:52.214,136,-0.3305084746,-0.2067510549,-1.166666667,-75
28/01/2025 10:34:52.313,137,-0.3305084746,-0.2025316456,-1.166666667,-74
28/01/2025 10:34:52.414,138,-0.3050847458,-0.2109704641,-1.170940171,-75
28/01/2025 10:34:52.514,139,-0.3177966102,-0.2109704641,-1.170940171,-77
28/01/2025 10:34:52.614,140,-0.3305084746,-0.2109704641,-1.170940171,-77
28/01/2025 10:34:52.714,141,-0.3177966102,-0.223628692,-1.166666667,-74
28/01/2025 10:34:52.813,142,-0.3220338983,-0.2109704641,-1.179487179,-73
28/01/2025 10:34:52.914,143,-0.3050847458,-0.2109704641,-1.179487179,-73
28/01/2025 10:34:53.014,144,-0.3177966102,-0.2109704641,-1.170940171,-75
28/01/2025 10:34:53.114,145,-0.3347457627,-0.2109704641,-1.153846154,-75
28/01/2025 10:34:53.214,146,-0.313559322,-0.2067510549,-1.179487179,-75
28/01/2025 10:34:53.414,148,-0.3305084746,-0.2067510549,-1.179487179,-75
28/01/2025 10:34:53.514,149,-0.313559322,-0.2151898734,-1.170940171,-74
28/01/2025 10:34:53.614,150,-0.3347457627,-0.2194092827,-1.170940171,-73
28/01/2025 10:34:53.714,151,-0.313559322,-0.2025316456,-1.158119658,-73
28/01/2025 10:34:53.813,152,-0.313559322,-0.2067510549,-1.166666667,-72
28/01/2025 10:34:53.914,153,-0.3177966102,-0.2151898734,-1.175213675,-71
